8.334299620448266666e+00, 3.331581600640531438e+00, 4.393434629220640542e-01, -7.591633954336615697e-02
8.335271428444331221e+00, 4.999503264672402914e+00, 3.815211034873102758e-01, 6.677962576148610552e-03
8.332511800516909872e+00, 6.668491125719753221e+00, 4.431248895488633655e-01, 6.839665675504926767e-01

1.590581747213777319e+00, 1.927799314306426037e+00, -4.264628403018633773e-01, -2.429993341075556423e-01
1.716035422782947961e+00, 3.912696228740915494e+00, -6.168585719697134984e-01, 1.368029616923711021e-02
1.759453780767761266e+00, 6.031069666616335923e+00, -1.276059433620216010e+00, -1.411687747615035515e-01
1.749542096756005138e+00, 7.947750805110598726e+00, -1.083983366143478344e+00, 3.037536390721536361e-01
3.354947753477577344e+00, 2.098588921897598158e+00, -1.201899247870849285e-01, -1.603317480836273512e-01
3.384901146098405089e+00, 4.088060217324215095e+00, -5.924424611434458282e-02, 8.375678342842900193e-02
3.244773044743664236e+00, 6.048112947945562645e+00, 8.540864366019781384e-01, -5.688038350029734486e-02
3.275397013077586017e+00, 7.918202093538250885e+00, 7.086267416193009483e-01, 3.171415399238466382e-01
5.053632072713904577e+00, 1.912437479032534249e+00, -5.721353314243848853e-01, -3.263370257254420981e-01
5.027262973453590966e+00, 3.901650752185827464e+00, -2.920429450494603785e-01, -1.218277661249631549e-01
5.044226845055859165e+00, 5.908361242834583749e+00, -2.364050029531141739e-01, 3.101092267801944247e-02
5.087475495362177469e+00, 7.949787416369830773e+00, -3.629112900759523530e-01, 1.420142217816246499e-01
6.569958109243112077e+00, 1.970107084853772950e+00, 6.285459329298296316e-01, -9.194969686072965165e-02
6.578291656607955673e+00, 4.048172543453262939e+00, 6.458998093920046424e-01, -5.956980847192050454e-02
6.716208987542827913e+00, 5.910651642382447335e+00, 1.397455424247284195e-01, 1.198375043683128638e-01
6.702383308439546106e+00, 8.098015535637228979e+00, 6.298626085135309305e-01, 2.721266634488394009e-01
8.286470798763385659e+00, 1.573642879910034820e+00, 3.880108337130255269e-01, -7.031085652449330370e-01
8.384532968059669855e+00, 3.243901835584654059e+00, 2.772953197257622682e-01, 7.821449391884656432e-02
8.434093620309184303e+00, 4.974810680850132449e+00, 3.568971825987479751e-01, 6.609528806442271920e-02
8.293651719016308377e+00, 6.762830168280762777e+00, 4.173225449207030313e-01, 4.765417500272404183e-01

1.511622690199860841e+00, 1.854589881883743407e+00, -2.831526402743927973e-01, -2.448487550492991216e-01
1.758240036860504896e+00, 3.827238369323850087e+00, -5.426884234515533256e-01, 2.484164529532561019e-02
1.837321348198244664e+00, 6.060086391043143728e+00, -2.156107757783291223e+00, -3.145276315719397475e-01
1.819734701969459634e+00, 7.899633328866259241e+00, -1.685198460647864716e+00, 4.538058022722460949e-01
3.374984880445662139e+00, 2.193571053116974312e+00, -1.672672954504102194e-01, -1.550273807218397748e-01
3.434865191163280151e+00, 4.175220094475207588e+00, -1.075001017381036206e-01, 1.529506239973767445e-01
3.166676894972571432e+00, 6.094657230701441719e+00, 1.845688286392163979e+00, -1.852574281039600923e-01
3.225755241705943632e+00, 7.841243923543886218e+00, 1.455060058626070907e+00, 4.530307793590384602e-01
5.100286591857074114e+00, 1.823268169253174031e+00, -1.340799142897313390e+00, -4.626684660126074156e-01
5.051008315116109593e+00, 3.803947519246354769e+00, -6.372004378502176269e-01, -3.088027446272803567e-01
5.085302154372799421e+00, 5.818856876316396587e+00, -3.602491289547969933e-01, 9.093268360728994082e-02
5.169738584881322652e+00, 7.901986476875650922e+00, -5.446210129324022819e-01, 4.064793550284900858e-02
6.481612277965163926e+00, 1.939904490327539088e+00, 1.405115715641016338e+00, 3.670687371300067336e-02
6.498054894657591340e+00, 4.094832906994803956e+00, 1.068909595500667997e+00, -1.143371945530828881e-01
6.766236559684415397e+00, 5.824282822843424690e+00, 2.206001617245398894e-01, 2.829504005318340121e-01
6.743703576963375745e+00, 8.196905642691099558e+00, 6.534594390445542800e-01, 3.223431851939341231e-01
8.244481532326872752e+00, 1.475363422685937786e+00, 2.731785588998900116e-01, -6.447826824146144498e-01
8.437607362966781821e+00, 3.156939364741255805e+00, 2.004778249669439960e-01, 1.550153578191388326e-01
8.536471674992300862e+00, 4.950754459032417287e+00, 3.156499695339547995e-01, 9.698188713227132163e-02
8.258959733955753890e+00, 6.861977611508400798e+00, 3.866447916505431071e-01, 3.200451086303193748e-01

1.429790553761857375e+00, 1.778945692957188962e+00, -1.892908806114397824e-01, -2.292309986435487890e-01
1.795028781370564985e+00, 3.742039335118929611e+00, -4.553071132250636754e-01, 4.781877289371677664e-02
1.894122119339862520e+00, 6.085936175731454512e+00, -2.414788783572679787e+00, -5.069445875770479670e-01
1.873133341213963909e+00, 7.856100046999275222e+00, -2.213514145209242834e+00, 6.565482512044178431e-01
3.393381824520110612e+00, 2.286969710799378941e+00, -1.749929422698840165e-01, -1.899154570149485799e-01
3.483764021853999360e+00, 4.263871518817242467e+00, -1.447065219470427822e-01, 1.772979165999713780e-01
3.106479823956302067e+00, 6.139274425757710318e+00, 2.138864078793939694e+00, -4.087080093717019857e-01
3.190562589669020621e+00, 7.768873884599093671e+00, 2.075266078143301218e+00, 6.595959058651711393e-01
5.133645057603243522e+00, 1.729424603052451381e+00, -1.965808795362483208e+00, -6.491936745669011355e-01
5.068457721079755451e+00, 3.703134002301384342e+00, -8.929951304483071395e-01, -5.193071064241345791e-01
5.122830286357189955e+00, 5.730281452343208848e+00, -4.173561932942973507e-01, 1.752135237367661025e-01
5.246676910974542807e+00, 7.854603148970111803e+00, -5.811892950584731654e-01, -4.760641620181405020e-02
6.407194857128948762e+00, 1.910119982702129349e+00, 2.024576717625613309e+00, 2.199673898024677998e-01
6.428336547103996601e+00, 4.140343997253507879e+00, 1.288733326982810068e+00, -1.787756127596234756e-01
6.818509477336863966e+00, 5.740789420703392487e+00, 3.486518182162932078e-01, 4.991647559244094534e-01
6.791484860736552776e+00, 8.299033177368194458e+00, 5.906553233467528585e-01, 3.887931853215683686e-01
8.205254471064677091e+00, 1.370651683777703189e+00, 1.943860490306953959e-01, -5.678673962530009778e-01
8.492716673787731096e+00, 3.071480794316892027e+00, 1.614635892706147990e-01, 1.772673137221780493e-01
8.642005828079513563e+00, 4.927649180911614302e+00, 2.734036033813673772e-01, 1.052982279421517398e-01
8.228132184086245360e+00, 6.964348379606084549e+00, 3.539492162075247861e-01, 1.905840157999028339e-01

1.346037739212236017e+00, 1.701015179711454328e+00, -1.294804019260507311e-01, -2.061842226165970515e-01
1.827247979281465540e+00, 3.657331556814061635e+00, -3.873452305621898906e-01, 8.607568417530613025e-02
1.928244170843941951e+00, 6.106793660472564333e+00, -9.950826041873324090e-01, -6.072190505454397869e-01
1.904669241329147944e+00, 7.819141008975227791e+00, -2.440605386928395237e+00, 8.701908110320843992e-01
3.410044050869886600e+00, 2.378448468750079314e+00, -1.640432823082028368e-01, -2.501318447392922306e-01
3.531230062255738655e+00, 4.354245533166298365e+00, -1.653259389997842055e-01, 1.418401698443828574e-01
3.066158970258221483e+00, 6.179641025823091383e+00, 7.005847470685828693e-01, -8.241322816247890204e-01
3.175836759375366469e+00, 7.703188823763022164e+00, 2.377663138891134675e+00, 9.686803010015779813e-01
5.147805748951243210e+00, 1.629110476591844936e+00, -2.095380994061835533e+00, -8.158199738748670438e-01
5.077154082590356943e+00, 3.597190082698384028e+00, -9.430126046061192424e-01, -6.552588201450065819e-01
5.156211100204845188e+00, 5.643484488005593214e+00, -4.426458524860762966e-01, 2.915427455389966727e-01
5.317891189278723729e+00, 7.806774954393005395e+00, -5.130460036540226421e-01, -9.940028369271777797e-02
6.352561186143410588e+00, 1.882513219940206151e+00, 2.145774794062125235e+00, 3.832081877126474745e-01
6.371271724570200412e+00, 4.183990656737941904e+00, 1.236497379743939584e+00, -3.334409489357167966e-01
6.874300143333584856e+00, 5.662319600274594578e+00, 5.138820488434447942e-01, 7.516881205114160913e-01
6.845107926396909903e+00, 8.405034975932677455e+00, 4.517241007888178062e-01, 4.398844844824529310e-01
8.167998472392097753e+00, 1.260267171977670131e+00, 1.480779987042308288e-01, -4.837122312023316995e-01
8.549451537366790532e+00, 2.987768116150494979e+00, 1.361969555193407178e-01, 1.671326040112289246e-01
8.750277617642874262e+00, 4.905586027937840043e+00, 2.352936885138841028e-01, 1.004238040981182412e-01
8.200851914497738093e+00, 7.068636164586879822e+00, 3.302734475845084394e-01, 7.463274496854591100e-02

1.260970574707132696e+00, 1.621024395670709994e+00, -9.169967518815282104e-02, -1.811312912725626112e-01
1.855557316138193524e+00, 3.573493397440499653e+00, -3.624954453633312812e-01, 1.347937819034172591e-01
1.954406138684996908e+00, 6.121807207125196548e+00, 3.455102043797089184e+00, -3.786010326362388989e-01
1.911964746768935353e+00, 7.790856042475795107e+00, -2.456882649783837635e+00, 1.050458568602825382e+00
3.425069930148150643e+00, 2.467411356359136221e+00, -1.482903848586856199e-01, -3.277236316001805316e-01
3.577052747405768063e+00, 4.445986824180169883e+00, -1.744709568053555981e-01, 4.593182771356316141e-02
3.030811056037566065e+00, 6.211525758257113949e+00, -3.820412909966935722e+00, -1.577150121369759850e+00
3.184732866630602288e+00, 7.647243659736129295e+00, 2.482299584530937242e+00, 1.335029095167481694e+00
5.141097855830227381e+00, 1.520650008187863333e+00, -2.101284507712904759e+00, -9.709776955637018370e-01
5.076597429643614490e+00, 3.484829985619990023e+00, -7.848014367987290463e-01, -6.319257131324558241e-01
5.185167861721283522e+00, 5.559643227574017743e+00, -4.647820762153964114e-01, 4.561634083197681488e-01
5.384018345930304150e+00, 7.757988541742797395e+00, -3.925726016196476875e-01, -1.091932647309318827e-01
6.319305200306764014e+00, 1.858725147758962359e+00, 2.147540770141409094e+00, 5.333036157714661218e-01
6.326392704827298985e+00, 4.224184558635342590e+00, 9.756317081110063016e-01, -6.246267455315449579e-01
6.935246362136220810e+00, 5.591351622518819120e+00, 6.978834386339839435e-01, 9.848319592912229137e-01
6.903216096648182365e+00, 8.515412016294026998e+00, 2.743656232150421537e-01, 4.631604693664553851e-01
8.132242922923582640e+00, 1.145044227854417063e+00, 1.257634812938100699e-01, -4.008921430225520499e-01
8.607551242041369122e+00, 2.905714368242397150e+00, 1.147023625864964924e-01, 1.418436224732081141e-01
8.860906626144590348e+00, 4.884521955809310256e+00, 2.022957932689091742e-01, 8.921529265056012126e-02
8.176887277889850481e+00, 7.173677469836229115e+00, 3.221078387342931060e-01, -3.251000240003978914e-02

1.174977148554748219e+00, 1.539221508593771937e+00, -6.522809220063806313e-02, -1.569788665549564921e-01
1.880195874878432205e+00, 3.491004713372920065e+00, -3.922477143374712982e-01, 1.850953154126831202e-01
2.052272948044911338e+00, 6.136762291024263405e+00, 2.203730234332985560e+02, 2.139888659432467932e+01
1.894868568126542252e+00, 7.773018525508970100e+00, -2.273277002149977744e+00, 1.174316968004754713e+00
3.438605074187488952e+00, 2.553090157700288465e+00, -1.419243397250847805e-01, -4.129464713007226506e-01
3.621131552779185192e+00, 4.538154951904536105e+00, -1.796183726940693282e-01, -7.960459020041038558e-02
2.920033238572712353e+00, 6.224071120122850687e+00, -2.209064014444848851e+02, -2.366697211051502947e+01
3.218326298675568964e+00, 7.604549605364542053e+00, 2.455993987046759308e+00, 1.540275104820756580e+00
5.113360121030398275e+00, 1.402474045386333579e+00, -2.082556248139519450e+00, -1.113328181950513640e+00
5.068298685611678067e+00, 3.366283576642017827e+00, -4.998294404397509716e-01, -4.528136680321596663e-01
5.209459194583870634e+00, 5.480416783195069641e+00, -5.096898114338892505e-01, 6.846134482272551169e-01
5.446223022463259511e+00, 7.708135268890289105e+00, -2.675708701308732174e-01, -8.949012627763741623e-02
6.307548235893814415e+00, 1.840275526197235889e+00, 2.132554133374733318e+00, 6.704568149702394564e-01
6.291242411977842508e+00, 4.258058026037683241e+00, 6.820814856266712578e-01, -1.000900823949439244e+00
